,CarPrice,Params,URL,Status,Двигател,Мощност,Евростандарт,Кубатура [куб.см],Скоростна кутия,Категория,Пробег [км],Цвят,VIN номер,Пробег с едно зареждане (WLTP) [км],Капацитет на батерията [kWh],Състояние,Дата на производствоInfo,Специализирани,Brand,Model,Month,Year,Region,City,"USB, audio\video, IN\AUX изводи",Auto Start Stop function,Ел. Стъкла,Подгряване на седалките,Регулиране на волана,Сензор за дъжд,Ел. Огледала,Система за контрол на скоростта (автопилот),Бързи \ бавни скорости,Система за измиване на фаровете,"Steptronic, Tiptronic",Адаптивно въздушно окачване,Навигация,Подгряване на предното стъкло,Климатроник,Стерео уредба,"DVD, TV",Отопление на волана,Ел. усилвател на волана,Ел. регулиране на седалките,Термопомпа,Безключово палене,Бордкомпютър,Мултифункционален волан,Хладилна жабка,Блокаж на диференциала,Печка,Bluetooth \ handsfree система,Климатик,Ел. регулиране на окачването,Датчик за светлина,Серво усилвател на волана,Велурен салон,Десен волан,Кожен салон,Въздушни възглавници - Странични,Антиблокираща система,Система за подпомагане на спирането,Система за контрол на спускането,Ел. разпределяне на спирачното усилие,Система за контрол на дистанцията,Парктроник,Система за изсушаване на накладките,Електронна програма за стабилизиране,Система ISOFIX,Система за динамична устойчивост,Въздушни възглавници - Предни,Въздушни възглавници - Задни,GPS система за проследяване,Адаптивни предни светлини,Система за защита от пробуксуване,Автоматичен контрол на стабилността,Контрол на налягането на гумите,Лизинг,Buy back,С регистрация,Нов внос,Метанова уредба,Сервизна книжка,4x4,Дълга база,Газова уредба,Напълно обслужен,На части,Бартер,Тунинг,Капариран\Продаден,7 места,Металик,Ксенонови фарове,LED фарове,Халогенни фарове,Теглич,Рейлинг на покрива,Панорамен люк,4(5) Врати,2(3) Врати,Лети джанти,Шибедах,Спойлери,Лебедка,OFFROAD пакет,Аларма,Каско,Централно заключване
101,88900.0,"['Цената е с включено ДДС', 'октомври 2023 г.', '20 000 км', 'Черен', 'Бензинов', '184 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Седан']",www.mobile.bg/obiava-11736941128083698-bmw-420-20000-km,TOP,Бензинов,184.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Седан,20000.0,Черен,WBA11AV040FP91952,,,,октомври 2023,,BMW,420 20000 км.,10,2023,Шумен,Шумен,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True
102,20900.0,"['Цената е с включено ДДС', 'ноември 2015 г.', '208 000 км', 'Тъмно сив', 'Бензинов', '240 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Седан']",www.mobile.bg/obiava-11743232899083174-bmw-428-m-pack-full-gran-coupe-sulev-xdrive-fiksirana,TOP,Бензинов,240.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Седан,208000.0,Тъмно сив,,,,,ноември 2015,,BMW,428 M-PACK* FULL* GRAN COUPE SULEV* XDRIVE* ФИКСИРАНА,11,2015,Намира се в САЩ,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,32000.0,"['Цената е с включено ДДС', 'май 2015 г.', '82 910 км', 'Бял', 'Бензинов', '245 к.с.', 'Евро 6', '1997 куб.см', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11738405636630956-bmw-428-sport-line-m-paket,TOP,Бензинов,245.0,Евро 6,1997 см<sup>3</sup>,Автоматична,Купе,82910.0,Бял,,,,,май 2015,,BMW,428 Sport Line M пакет,5,2015,София,София,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
104,26900.0,"['Цената е с включено ДДС', 'април 2017 г.', '197 000 км', 'Бял', 'Дизелов', '258 к.с.', 'Евро 6', '3000 куб.см', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11743262478479987-bmw-430-xdrive-m-sport-coupe-kato-nova,TOP,Дизелов,258.0,Евро 6,3000 см<sup>3</sup>,Автоматична,Купе,197000.0,Бял,,,,,април 2017,,BMW,430 XDRIVE M-SPORT COUPE ----- КАТО НОВА -----,4,2017,Пловдив,Първомай,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
105,33000.0,"['Не се начислява ДДС', 'януари 2015 г.', '177 000 км', 'Бял', 'Дизелов', '256 к.с.', 'Евро 6', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11724444488716920-bmw-430-m-paket,TOP,Дизелов,256.0,Евро 6,,Автоматична,Купе,177000.0,Бял,,,,,януари 2015,,BMW,430 M-PAKET,1,2015,Пловдив,Пловдив,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,44990.0,"['Не се начислява ДДС', 'ноември 2014 г.', '178 515 км', 'Черен', 'Дизелов', '258 к.с.', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11742667031507644-bmw-430-d-m-tech-shadow-line-full-led-akrapovic-carbo,TOP,Дизелов,258.0,,,Автоматична,Купе,178515.0,Черен,,,,,ноември 2014,,BMW,430 D* M-TECH* SHADOW LINE* FULL LED* AKRAPOVIC* CARBO,11,2014,Хасково,Хасково,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True
107,44999.0,"['Цената е с включено ДДС', 'май 2019 г.', '76 100 км', 'Син', 'Бензинов', '252 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Седан']",www.mobile.bg/obiava-11719170289943763-bmw-430,TOP,Бензинов,252.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Седан,76100.0,Син,,,,,май 2019,,BMW,430,5,2019,Сливен,Сливен,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True
108,31900.0,"['Не се начислява ДДС', 'април 2016 г.', '189 000 км', 'Черен', 'Дизелов', '313 к.с.', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11733505441591952-bmw-435-d-xdrive-m-pack,TOP,Дизелов,313.0,,,Автоматична,Купе,189000.0,Черен,,,,,април 2016,,BMW,435 d* Xdrive* M pack,4,2016,Пловдив,Пловдив,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True
109,33000.0,"['Не се начислява ДДС', 'февруари 2015 г.', '153 000 км', 'Черен', 'Бензинов', '306 к.с.', 'Евро 5', '3000 куб.см', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11735431904107316-bmw-435-153hil-coupe-m-paket-perfektna-varna-sofiya,TOP,Бензинов,306.0,Евро 5,3000 см<sup>3</sup>,Автоматична,Купе,153000.0,Черен,,,,,февруари 2015,,BMW,435 153хил* Coupe* М пакет* Перфектна! Варна/София,2,2015,Варна,Варна,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False
110,21999.0,"['Не се начислява ДДС', 'август 2014 г.', '195 000 км', 'Бял', 'Дизелов', '143 к.с.', 'Евро 5', '1998 куб.см', 'Автоматична', 'Комби']",www.mobile.bg/obiava-11740505505291699-bmw-3gt-318gt-podgryavane-ksenon-realni-km-kato-nova,SHORT,Дизелов,143.0,Евро 5,1998 см<sup>3</sup>,Автоматична,Комби,195000.0,Бял,,,,,август 2014,,BMW,"3gt 318GT Подгряване, Ксенон Реални км като нова",8,2014,Пловдив,Пловдив,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,38900.0,"['Не се начислява ДДС', 'юни 2014 г.', '174 000 км', 'Бял', 'Дизелов', '313 к.с.', '3000 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11732884988260858-bmw-435-xd-m-pack-grandcoupe,TOP,Дизелов,313.0,,3000 см<sup>3</sup>,Автоматична,Хечбек,174000.0,Бял,,,,,юни 2014,,BMW,435 XD* M-PACK* GRANDCOUPE*,6,2014,Габрово,Габрово,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True
112,44500.0,"['Не се начислява ДДС', 'декември 2018 г.', '150 779 км', 'Бял', 'Дизелов', '313 к.с.', 'Евро 6', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11719990119780574-bmw-435-m-xd-face-germany-virtual-harman-podgrev-ambient-l,TOP,Дизелов,313.0,Евро 6,,Автоматична,Хечбек,150779.0,Бял,,,,,декември 2018,,BMW,435 M/XD/FACE/GERMANY/VIRTUAL/HARMAN/ПОДГРЕВ/AMBIENT/L,12,2018,София,София,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True
113,95800.0,"['Не се начислява ДДС', 'май 2021 г.', '91 000 км', 'Син', 'Бензинов', '375 к.с.', 'Евро 6', '3000 куб.см', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11742713833123000-bmw-440-evropeyska-g22-2021-b58tu-laser-barter,TOP,Бензинов,375.0,Евро 6,3000 см<sup>3</sup>,Автоматична,Купе,91000.0,Син,,,,,май 2021,,BMW,440 ЕВРОПЕЙСКА-G22-2021-B58TU/LASER/БАРТЕР!,5,2021,София,София,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
114,24990.0,"['Не се начислява ДДС', 'ноември 2010 г.', '210 000 км', 'Сив', 'Дизелов', '245 к.с.', 'Евро 5', '3000 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11733404630528362-bmw-5-gran-turismo-xdrive-245ks-panorama-kozha-kamera,TOP,Дизелов,245.0,Евро 5,3000 см<sup>3</sup>,Автоматична,Хечбек,210000.0,Сив,,,,,ноември 2010,,BMW,"5 Gran Turismo XDrive-245кс Панорама, Кожа, КАМЕРА",11,2010,Сливен,Сливен,True,False,True,False,True,True,True,True,False,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True
115,28000.0,"['Не се начислява ДДС', 'декември 2012 г.', '170 400 км', 'Черен', 'Дизелов', '245 к.с.', 'Евро 5', '3000 куб.см', 'Автоматична', 'Хечбек']",www.mobile.bg/obiava-11742373872716812-bmw-5-gran-turismo-530xd-germany-camera-memory-pechka-auto-hold-li,TOP,Дизелов,245.0,Евро 5,3000 см<sup>3</sup>,Автоматична,Хечбек,170400.0,Черен,,,,,декември 2012,,BMW,5 Gran Turismo ! 530XD/GERMANY/CAMERA/MEMORY/ПЕЧКА/AUTO HOLD/LI,12,2012,София,София,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True
116,34000.0,"['Не се начислява ДДС', 'май 2015 г.', '158 000 км', 'Черен', 'Дизелов', 'Евро 6', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11728632223927117-bmw-5-gran-turismo-520d-full-led-pechka-panorama-acc,TOP,Дизелов,,Евро 6,,Автоматична,Купе,158000.0,Черен,,,,,май 2015,,BMW,"5 Gran Turismo 520d FULL LED, печка, панорама, ACC",5,2015,София,София,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,15300.0,"['Не се начислява ДДС', 'юни 2014 г.', '190 000 км', 'Тъмно сив', 'Дизелов', '184 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Комби']",www.mobile.bg/obiava-11742457954551421-bmw-520-d-face-lift-luxury,TOP,Дизелов,184.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Комби,190000.0,Тъмно сив,WBA5J31060D073043,,,,юни 2014,,BMW,520 d* Face Lift* Luxury*,6,2014,общ. Дупница,Дупница,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
118,17500.0,"['Не се начислява ДДС', 'октомври 2011 г.', '242 854 км', 'Сив', 'Дизелов', '184 к.с.', 'Евро 5', 'Автоматична', 'Седан']",www.mobile.bg/obiava-11731516090413472-bmw-520-m-pack,TOP,Дизелов,184.0,Евро 5,,Автоматична,Седан,242854.0,Сив,,,,,октомври 2011,,BMW,520 M pack,10,2011,Благоевград,Благоевград,True,False,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
119,18500.0,"['Не се начислява ДДС', 'декември 2011 г.', '171 998 км', 'Черен', 'Дизелов', '184 к.с.', 'Евро 5', 'Автоматична', 'Седан']",www.mobile.bg/obiava-11737046981837123-bmw-520-m-paket-bi-ksenon-navi-el-kozhen-salon,TOP,Дизелов,184.0,Евро 5,,Автоматична,Седан,171998.0,Черен,,,,,декември 2011,,BMW,520 М-ПАКЕТ* БИ-КСЕНОН* НАВИ* ЕЛ-КОЖЕН-САЛОН,12,2011,Бургас,Бургас,False,True,True,False,True,True,True,True,False,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True
120,18600.0,"['Не се начислява ДДС', 'октомври 2014 г.', '280 343 км', 'Бял', 'Дизелов', '184 к.с.', 'Евро 5', '2000 куб.см', 'Автоматична', 'Купе']",www.mobile.bg/obiava-11718877933962864-bmw-520-x-drive-full,TOP,Дизелов,184.0,Евро 5,2000 см<sup>3</sup>,Автоматична,Купе,280343.0,Бял,,,,,октомври 2014,,BMW,520 X-DRIVE FULL,10,2014,Добрич,Добрич,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True
121,21000.0,"['Цената е с включено ДДС', 'септември 2014 г.', '243 000 км', 'Черен', 'Дизелов', '184 к.с.', 'Евро 6', '1995 куб.см', 'Автоматична', 'Комби']",www.mobile.bg/obiava-11705492336012119-bmw-520-2-0-xdrive,TOP,Дизелов,184.0,Евро 6,1995 см<sup>3</sup>,Автоматична,Комби,243000.0,Черен,,,,,септември 2014,,BMW,520 2.0 XDrive,9,2014,София,София,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
122,37900.0,"['Не се начислява ДДС', 'април 2020 г.', '244 000 км', 'Черен', 'Дизелов', '190 к.с.', 'Евро 6', 'Автоматична', 'Комби']",www.mobile.bg/obiava-11741422668162182-bmw-520-m-sport-shadow-line,TOP,Дизелов,190.0,Евро 6,,Автоматична,Комби,244000.0,Черен,,,,,април 2020,,BMW,520 M-SPORT/SHADOW LINE,4,2020,София,София,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,True,False,False,False,False,True,True,True
123,37999.0,"['Не се начислява ДДС', 'юли 2018 г.', '103 000 км', 'Тъмно сив', 'Дизелов', '150 к.с.', 'Евро 6', '2000 куб.см', 'Автоматична', 'Комби']",www.mobile.bg/obiava-11717316423232508-bmw-520-msport-full-history,TOP,Дизелов,150.0,Евро 6,2000 см<sup>3</sup>,Автоматична,Комби,103000.0,Тъмно сив,WBAJP11000BJ14215,,,,юли 2018,,BMW,520 MSport - full history,7,2018,Пловдив,Асеновград,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True
124,7999.0,"['Не се начислява ДДС', 'декември 2004 г.', '347 000 км', 'Сив', 'Дизелов', '177 к.с.', 'Евро 4', '2500 куб.см', 'Ръчна', 'Комби']",www.mobile.bg/obiava-11737890700354133-bmw-525-e61,TOP,Дизелов,177.0,Евро 4,2500 см<sup>3</sup>,Ръчна,Комби,347000.0,Сив,,,,,декември 2004,,BMW,525 E61,12,2004,София,София,True,False,True,False,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,False,True,False,True
125,8300.0,"['Не се начислява ДДС', 'януари 2007 г.', '309 000 км', 'Дизелов', '177 к.с.', 'Ръчна', 'Седан']",www.mobile.bg/obiava-11737494010101158-bmw-525-3-0-d-nov-vnos-registrirana,TOP,Дизелов,177.0,,,Ръчна,Седан,309000.0,,,,,,януари 2007,,BMW,525 3.0 D | НОВ ВНОС | РЕГИСТРИРАНА,1,2007,Габрово,Габрово,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126,10870.0,"['Не се начислява ДДС', 'май 2008 г.', '233 583 км', 'Черен', 'Дизелов', '197 к.с.', 'Евро 4', '2993 куб.см', 'Автоматична', 'Комби']",www.mobile.bg/obiava-11743104086639946-bmw-525-face-m57-zadno-cheren-tavan-podgrev-pamet-mvolan-de,TOP,Дизелов,197.0,Евро 4,2993 см<sup>3</sup>,Автоматична,Комби,233583.0,Черен,,,,,май 2008,,BMW,525 FACE/M57/ЗАДНО/ЧЕРЕН ТАВАН/ПОДГРЕВ/ПАМЕТ/МВолан/DE,5,2008,София,София,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True
127,14222.0,"['Цената е с включено ДДС', 'март 2010 г.', '247 000 км', 'Черен', 'Дизелов', '197 к.с.', 'Евро 4', '3000 куб.см', 'Автоматична', 'Комби']",www.mobile.bg/obiava-11723052806733007-bmw-525-panorama-x-drive,TOP,Дизелов,197.0,Евро 4,3000 см<sup>3</sup>,Автоматична,Комби,247000.0,Черен,WBAPY51060C318686,,,,март 2010,,BMW,525 PANORAMA X-DRIVE,3,2010,София,София,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,18500.0,"['Не се начислява ДДС', 'май 2014 г.', '190 000 км', 'Графит', 'Дизелов', '204 к.с.', 'Евро 5', '2500 куб.см', 'Автоматична', 'Седан']",www.mobile.bg/obiava-11723135023227516-bmw-525-3-0d-lizing,TOP,Дизелов,204.0,Евро 5,2500 см<sup>3</sup>,Автоматична,Седан,190000.0,Графит,,,,,май 2014,,BMW,525  3.0d ЛИЗИНГ,5,2014,Благоевград,Гоце Делчев,True,False,True,False,True,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
129,6500.0,"['Цената е с включено ДДС', 'февруари 2004 г.', '274 246 км', 'Сив', 'Бензинов', '177 к.с.', 'Евро 4', '2200 куб.см', 'Ръчна', 'Седан']",www.mobile.bg/obiava-11739122908216248-bmw-520-2-2-lpg,SHORT,Бензинов,177.0,Евро 4,2200 см<sup>3</sup>,Ръчна,Седан,274246.0,Сив,,,,,февруари 2004,,BMW,520 2.2 LPG,2,2004,София,Нови Искър,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
130,19999.0,"['Не се начислява ДДС', 'януари 2012 г.', '228 000 км', 'Черен', 'Дизелов', '204 к.с.', '3000 куб.см', 'Автоматична', 'Комби']",www.mobile.bg/obiava-11689364098817353-bmw-525-d-3-0-head-up-204-ks-distronik-avtomatik-shveytsariya,TOP,Дизелов,204.0,,3000 см<sup>3</sup>,Автоматична,Комби,228000.0,Черен,,,,,януари 2012,,BMW,525 D 3.0 Head up 204 кс Дистроник Автоматик Швейцария,1,2012,София,София,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True
131,26900.0,"['Цената е с включено ДДС', 'декември 2014 г.', '199 131 км', 'Кафяв', 'Дизелов', '218 к.с.', 'Евро 5', '1995 куб.см', 'Автоматична', 'Седан']",www.mobile.bg/obiava-11734200680769141-bmw-525-2-0-218-k-s-4x4-facelift-luxury-bez-analog,TOP,Дизелов,218.0,Евро 5,1995 см<sup>3</sup>,Автоматична,Седан,199131.0,Кафяв,,,,,декември 2014,,BMW,525 2.0 218 К.С. 4X4 FACELIFT! LUXURY! БЕЗ АНАЛОГ,12,2014,Пазарджик,Пазарджик,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
132,27500.0,"['Не се начислява ДДС', 'юни 2015 г.', '171 000 км', 'Сив', 'Дизелов', 'Евро 5', 'Автоматична', 'Комби']",www.mobile.bg/obiava-11728387346206410-bmw-525-218ps-individual,TOP,Дизелов,,Евро 5,,Автоматична,Комби,171000.0,Сив,,,,,юни 2015,,BMW,525 218ps INDIVIDUAL,6,2015,общ. Дупница,Дупница,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True
